movie_id,person_id
104,7359
105,7982
105,2096
105,6973
105,5834
105,1140
106,6759
106,10124
106,6692
106,2442
106,2024
106,7151
107,4182
107,4200
107,9773
107,2235
107,4435
107,4149
107,9409
108,5788
108,3394
108,2141
108,4929
108,4746
108,4798
108,6051
108,8050
108,10010
108,4433
108,10279
108,4720
108,2488
108,6402
109,7185
109,2513
109,818
109,9403
109,2047
109,4880
109,1817
109,9776
109,6315
109,5559
110,7560
110,4355
110,1930
111,7257
111,215
111,7596
111,3830
112,7471
112,3052
113,3192
113,4324
113,7931
113,2533
114,763
114,8334
114,9536
114,7578
114,1422
114,6613
114,6585
115,6930
115,3710
115,577
115,9102
116,107
116,14
116,549
117,3782
117,7093
117,48
117,3774
117,6250
117,1013
118,7012
118,9905
118,6353
118,9626
118,7003
118,5721
118,6554
118,9808
119,4895
119,9458
119,8853
119,6915
119,7951
119,7966
119,3355
119,6669
119,9143
120,4561
120,10279
120,8794
120,148
120,6711
121,8647
121,5639
121,6694
121,2192
121,10070
121,7023
122,9462
122,1959
122,7418
122,4367
122,5009
123,143
123,6115
123,6224
123,3370
123,5450
123,6396
123,2091
123,2926
123,8934
123,4075
123,852
123,4222
123,3838
123,1570
124,10131
124,4831
124,8529
124,8692
124,8092
124,9590
125,1460
125,4054
125,3320
125,8858
126,4162
126,9132
126,82
126,1880
126,367
126,441
127,5373
127,4895
127,4982
127,4845
127,10231
128,4013
128,6750
128,107
128,9602
129,10060
129,10073
129,8508
129,4718
129,8944
129,2815
129,788
130,8249
130,6859
130,3181
130,631
130,765
130,4766
131,3580
131,7878
131,4897
131,9589
131,965
131,3951
132,5848
132,2195
132,9587
132,4698
132,5813
132,10117
132,3458
132,6713
133,7678
133,5347
133,534
133,4131
133,4606
133,7509
133,2469
133,9239
133,1798
133,6317
134,5737
134,9788
134,3052
135,1047
135,2253
135,6200
135,6058
135,7914
135,2305
135,7870
135,2074
135,4084
135,705
135,7764
135,9615
135,6572
135,928
135,273
135,16
135,9536
135,8042
135,8437
135,3154
135,5393
136,10037
136,3699
136,5420
136,8711
137,578
137,3448
137,7587
138,6860
138,3886
138,9143
138,6058
138,9530
138,8183
138,10078
138,2218
138,8139
139,2761
139,109
139,8883
139,5087
139,9489
139,5352
139,8134
139,4511
140,3914
140,3434
140,6083
140,2122
140,2815
140,8825
140,1551
141,6595
141,601
141,2738
142,6200
142,9352
142,9192
142,3197
143,8042
143,2815
143,5832
143,7286
144,3351
144,2322
144,2855
144,42
145,3363
145,6626
145,7703
145,5097
146,10009
146,6521
146,8285
146,6331
146,4347
146,5709
147,2426
147,7870
147,3073
147,3251
147,7473
147,8789
149,5600
149,7904
149,1061
149,5756
149,7380
149,3247
150,2596
150,3052
150,4451
150,2764
150,3996
150,2578
151,6093
151,8745
151,3206
152,682
152,10201
152,6690
152,8607
152,9630
152,8508
153,6838
153,9546
153,5535
153,3813
153,5669
153,1878
154,8591
154,8026
154,7937
154,10288
154,8709
154,1048
155,6585
155,6346
155,4157
155,6711
156,8884
156,9830
157,8855
157,10153
157,8747
157,4598
157,4767
157,6615
158,7761
158,3398
158,62
159,6200
159,7346
159,178
159,3091
159,8554
159,1020
160,817
160,929
160,798
160,7586
160,3747
161,6700
161,806
161,6008
161,2007
161,3084
162,9287
162,4705
163,9242
163,9489
163,4059
163,4202
163,5065
163,4729
164,5935
164,6336
164,8268
164,6968
164,1153
164,797
164,8555
165,2590
165,6712
166,1048
166,4384
166,4290
166,3416
166,10281
166,4163
167,6200
167,4706
167,1091
167,751
167,3925
167,2808
168,4807
168,7372
168,7678
168,94
168,9088
168,7871
169,2141
169,8801
170,763
170,1039
170,8002
170,2128
170,2514
170,50
171,3271
171,8014
171,8629
171,1159
171,3533
171,2534
172,5787
172,8149
172,7422
172,3617
172,2510
173,5276
173,2282
173,6811
173,3348
173,5650
174,10
175,9006
175,1315
175,3935
175,1018
176,5481
176,7295
176,1725
176,614
176,6139
176,371
177,2426
177,3073
177,6854
177,4984
177,6174
177,4084
178,5763
178,2666
178,1837
178,1786
178,8573
178,632
178,871
179,1563
179,8419
179,7321
180,107
180,9315
181,6459
181,5341
181,6006
181,7240
182,2124
182,5194
182,8620
182,9827
182,917
183,6759
183,7827
183,8786
184,6242
184,2728
184,6247
184,7563
184,5151
185,714
185,5967
185,2081
185,4859
186,5228
186,8461
186,5223
186,1907
186,5528
186,7916
187,3213
187,2344
187,6687
187,4754
187,5248
187,1238
187,3032
188,6585
188,8034
188,6045
188,7504
189,1110
189,8042
189,4121
189,10047
189,1580
189,591
190,7239
190,8559
190,6486
190,9443
190,2570
191,7989
191,8496
191,5348
192,9699
192,6121
192,4199
192,5200
192,9467
192,6634
192,5659
193,3322
193,3827
193,35
193,5470
194,8854
194,9474
194,761
194,6948
194,7551
194,2623
195,10131
195,193
195,4553
195,5076
195,1913
195,9781
195,9650
195,4447
196,9336
196,7319
196,2485
196,5977
197,1065
197,3652
197,4948
198,7310
198,6803
198,8012
198,6212
198,2149
199,10235
199,1934
199,5892
199,5933
199,5712
199,4705
199,1814
199,3765
199,8291
199,1467
200,8083
200,6014
200,2905
200,4840
201,1920
201,3503
201,7179
201,9968
201,9711
201,2313
202,2589
202,7175
202,1847
202,2605
202,4794
203,7372
203,6711
203,1095
203,3292
203,7110
203,6196
203,450
203,9231
203,4146
204,2902
204,10244
204,3359
204,5561
205,4583
205,3346
205,3998
205,3401
205,7036
205,1194
205,5745
206,780
206,1838
206,4447
207,2522
207,1473
207,2072
207,2848
207,5279
208,328
208,9239
208,6066
209,8042
209,4995
209,9205
209,8792
209,6384
209,5016
209,7923
210,2320
210,4498
210,1315
210,9594
211,10121
211,928
211,1342
211,5379
211,10082
211,8940
211,3375
211,3079
212,8034
212,5543
212,7911
213,817
213,2647
213,1469
213,3509
214,6141
214,5396
214,4676
214,5368
214,3553
214,4511
214,9841
215,928
215,2426
215,5693
215,8209
216,5898
216,4507
216,6257
216,8448
216,10072
216,2088
216,9129
216,4190
217,1398
217,3042
217,5185
217,5832
217,8508
217,9828
217,1018
217,5711
217,4665
217,3500
217,8622
218,6900
218,8631
218,8209
218,7808
218,6364
218,2945
218,4186
218,3866
218,5266
219,2452
219,4681
219,3396
219,754
219,1670
220,6001
220,7473
220,6411
220,3680
220,4845
221,4444
221,8005
221,1798
222,2915
222,5362
222,9752
222,3634
222,1129
222,6805
222,9536
223,8322
223,9386
