movie_id,person_id
316,9588
317,8946
318,1219
319,4270
320,7304
320,1947
321,4652
322,46
322,201
323,9725
324,5046
325,10128
326,9176
327,5141
328,1740
329,4253
330,727
331,9418
331,8068
332,221
333,1886
334,5058
335,10110
336,8342
337,165
338,8266
339,2872
340,4167
341,9106
342,6420
343,5764
344,2193
345,2697
346,7622
347,3660
349,3607
350,5232
351,5329
352,8266
353,5323
353,4463
354,5014
354,3930
355,9157
356,8351
357,2080
358,1910
358,6896
359,7975
360,8565
361,5999
361,9001
362,121
363,4366
364,4669
365,7304
366,3598
367,9997
368,7390
369,755
370,2742
370,151
370,1354
371,681
372,6359
372,5864
374,7925
375,8217
376,2857
376,6639
378,5191
379,8423
380,6330
380,4502
381,2074
382,7880
383,3953
384,1795
385,8565
386,6896
386,7789
387,1989
389,4967
390,1800
391,2321
392,8156
393,8842
393,204
393,518
394,1532
395,5696
396,755
397,9276
397,1053
398,5601
399,2941
400,3622
402,6211
403,7927
403,9535
404,6962
404,9387
405,6542
406,2704
407,8579
407,2530
409,9230
410,10090
411,6359
411,5864
412,7235
413,8738
413,9131
414,6100
414,2802
415,3930
416,4854
417,8565
417,6543
418,4262
419,8423
420,1553
421,9106
422,2280
423,6819
424,4769
425,5678
426,1450
426,8560
427,9643
427,7153
428,8068
428,774
428,9418
428,3082
428,9083
428,3803
429,4378
430,5208
431,5240
432,5034
433,4779
434,7170
435,5359
436,9418
436,8068
437,1180
438,5029
439,1193
440,1799
441,7622
442,1728
442,2680
443,1747
445,1585
446,901
447,8521
448,79
449,10284
450,3263
451,2697
452,4167
453,5599
454,10284
455,9840
456,2941
457,9221
459,5920
459,644
460,8738
460,9543
461,5029
462,5986
463,8738
463,4378
464,2005
465,7343
466,3930
467,3263
468,1910
469,5690
470,2321
472,4870
473,10006
474,3218
475,9133
476,9535
477,5801
477,5187
477,5186
477,9974
478,5801
478,5187
478,5186
478,9974
479,7704
479,7511
480,5014
481,8365
481,5137
482,9101
483,5215
484,5793
485,1228
486,121
487,8051
488,8523
488,653
488,1833
489,1666
490,3240
491,6494
492,5566
492,2643
493,2194
494,7791
495,7426
496,1353
496,2663
497,6478
498,2194
499,1772
500,1772
501,6268
502,9106
503,3802
504,6627
504,6067
505,3753
507,2653
508,2194
509,4176
511,7096
512,2941
513,862
514,6338
515,4450
516,5999
516,1565
517,8732
517,8923
518,5793
519,9789
520,5113
521,6369
522,755
523,4038
524,3454
525,3599
526,10057
527,5989
527,8202
528,5058
529,1411
530,3279
531,2109
531,1827
532,4016
533,8185
534,4901
534,1038
535,4015
536,1038
537,10273
537,7991
538,5648
539,5390
540,956
541,1747
542,7791
543,7075
544,4167
545,1732
546,8763
547,7533
548,7622
549,5321
550,6211
551,7277
551,6389
552,4175
552,7245
553,4016
554,685
555,9850
556,4901
557,4442
559,6375
560,3278
561,5359
562,8831
562,8091
564,862
565,3930
565,538
566,6240
567,613
568,7533
569,6673
570,722
571,8483
572,6611
573,4669
573,4113
