movie_id,person_id
1907,9166
1908,8826
1908,5002
1910,6500
1910,8870
1910,4968
1912,6011
1913,5833
1913,6889
1913,1271
1914,9163
1917,828
1919,9302
1919,3812
1920,2889
1922,5353
1922,4518
1923,1028
1924,3267
1924,6277
1926,2713
1927,2822
1929,142
1929,6623
1930,3637
1931,5441
1931,2687
1933,8903
1934,9020
1935,2035
1936,3198
1938,449
1939,2964
1939,2350
1940,3493
1942,238
1946,832
1947,2920
1947,6718
1947,7710
1948,7710
1949,5544
1950,1146
1952,9951
1954,811
1955,3892
1956,706
1959,1048
1962,991
1962,717
1965,9164
1966,9164
1969,8906
1969,602
1970,2796
1970,229
1971,10251
1972,3266
1973,5503
1975,2849
1975,7434
1977,2674
1978,8914
1980,1611
1982,5342
1983,9832
1985,6790
1985,4301
1987,7668
1990,10126
1993,5462
1996,5636
1997,6400
1997,2720
1998,9162
1999,10023
1999,1427
2002,10219
2003,7594
2009,1843
2009,2757
2011,3405
2012,4731
2013,5443
2014,5028
2015,1952
2018,4864
2019,5819
2021,9154
2023,1196
2024,2397
2025,3063
2028,1270
2032,6814
2034,3582
2034,5265
2034,3541
2035,7729
2036,8072
2037,224
2038,8811
2038,1097
2039,536
2040,3462
2041,7901
2042,2316
2044,5530
2046,9965
2049,9800
2050,10091
2050,5480
2051,2180
2051,719
2051,320
2052,6101
2055,9938
2055,5899
2056,2480
2057,312
2058,1540
2058,7494
2059,2217
2059,7828
2063,134
2064,5562
2065,698
2068,9750
2068,7956
2069,307
2070,5017
2071,9057
2071,2487
2071,8485
2072,9110
2075,7680
2077,1030
2078,2634
2078,7312
2080,5108
2082,3558
2085,8085
2087,8478
2090,7523
2092,9136
2093,10285
2094,3739
2095,9115
2096,9284
2096,8754
2096,148
2097,6844
2097,2895
2099,7138
2102,3810
2104,8381
2105,3489
2106,9465
2107,4946
2110,6730
2110,2805
2111,2912
2111,5091
2113,6289
2113,1200
2113,1848
2114,9531
2115,3613
2115,9305
2116,5350
2116,1338
2116,99
2116,4920
2116,3257
2117,99
2119,8905
2119,4643
2119,7514
2120,3978
2123,7152
2124,6563
2125,1335
2126,7796
2127,3967
2128,4832
